,Rank_Scoring_Offense,Team,Current_Season_Scoring_Offense,Last 3_Scoring_Offense,Last 1_Scoring_Offense,At_Home_Scoring_Offense,Away_Scoring_Offense,Previous_Season_Scoring_Offense,Season,Week,Rank_Total_Offense,Current_Season_Total_Offense,Last 3_Total_Offense,Last 1_Total_Offense,At_Home_Total_Offense,Away_Total_Offense,Previous_Season_Total_Offense,Rank_Scoring_Defense,Current_Season_Scoring_Defense,Last 3_Scoring_Defense,Last 1_Scoring_Defense,At_Home_Scoring_Defense,Away_Scoring_Defense,Previous_Season_Scoring_Defense,Rank_Total_Defense,Current_Season_Total_Defense,Last 3_Total_Defense,Last 1_Total_Defense,At_Home_Total_Defense,Away_Total_Defense,Previous_Season_Total_Defense,Rank_Turnovers_Given,Current_Season_Turnovers_Given,Last 3_Turnovers_Given,Last 1_Turnovers_Given,At_Home_Turnovers_Given,Away_Turnovers_Given,Previous_Season_Turnovers_Given,Rank_Turnovers_Taken,Current_Season_Turnovers_Taken,Last 3_Turnovers_Taken,Last 1_Turnovers_Taken,At_Home_Turnovers_Taken,Away_Turnovers_Taken,Previous_Season_Turnovers_Taken,Rank_Last_5,Rating_Last_5,Hi_Last_5,Low_Last_5,Last_Last_5,Rank_Neutral_Site,Rating_Neutral_Site,Hi_Neutral_Site,Low_Neutral_Site,Last_Neutral_Site,Rank_SoS,Rating_SoS,Hi_SoS,Low_SoS,Last_SoS
113,114,Ball State,20.6,15.7,13.0,27.0,15.4,17.0,2018,12,72,391.1,354.3,437.0,446.5,346.8,324.0,95,33.3,46.3,45.0,29.5,36.4,43.2,101,449.2,501.7,531.0,423.8,469.6,427.6,104,1.9,3.3,5.0,1.3,2.4,1.6,40,1.7,2.3,5.0,1.3,2.0,0.9,123,-22.8,52,129,120,105,--,28,126,104,113,-10.7,79,130,111
114,115,Tennessee,20.4,20.7,24.0,20.8,20.0,17.8,2018,12,113,334.0,319.7,416.0,349.4,314.8,282.2,60,27.1,12.3,7.0,23.0,32.3,31.1,48,376.9,296.7,270.0,316.0,453.0,430.9,48,1.3,0.7,2.0,2.2,0.3,1.5,85,1.2,1.7,3.0,1.2,1.3,1.4,32,8.5,32,100,52,125,-7.9,79,129,125,31,4.8,16,100,38
115,115,Kansas St,20.4,16.0,21.0,23.4,16.8,30.4,2018,12,118,325.9,282.3,301.0,320.2,333.0,360.3,54,25.9,27.3,17.0,19.2,34.3,25.7,86,426.3,441.3,347.0,367.8,499.5,427.3,35,1.2,1.3,0.0,0.6,2.0,1.1,66,1.4,1.0,2.0,1.2,1.8,1.7,60,3.0,36,114,46,78,--,34,93,76,43,2.5,30,101,33
116,117,Connecticut,20.2,28.7,50.0,22.8,18.2,23.3,2018,12,77,382.9,444.0,580.0,397.3,371.4,413.5,130,49.3,44.3,62.0,47.3,51.0,39.5,130,631.9,559.0,595.0,587.5,667.4,525.5,108,2.0,1.7,1.0,1.5,2.4,1.5,117,0.9,1.0,0.0,0.8,1.0,0.9,126,-25.5,96,130,129,120,--,96,125,121,117,-10.7,3,125,113
117,117,California,20.2,13.3,15.0,16.8,23.0,27.3,2018,12,107,350.8,246.7,207.0,314.5,379.8,380.3,22,20.9,14.3,14.0,26.5,16.4,29.2,14,318.6,313.3,277.0,346.0,296.6,417.1,125,2.3,1.0,1.0,2.5,2.2,1.7,18,1.9,2.0,2.0,1.8,2.0,1.9,51,4.7,18,101,61,43,--,31,70,44,56,0.4,42,86,62
118,119,Kentucky,20.1,13.0,7.0,23.6,15.8,25.4,2018,12,114,330.6,321.7,270.0,337.6,321.8,342.7,9,16.9,24.0,24.0,15.6,18.5,29.3,19,325.0,369.7,416.0,302.0,353.8,436.0,94,1.8,2.0,3.0,2.0,1.5,1.3,40,1.7,1.3,2.0,1.8,1.5,1.3,48,5.5,8,63,25,41,--,18,63,28,15,7.8,8,81,10
119,120,TX El Paso,19.9,22.0,32.0,19.0,20.6,11.8,2018,12,119,320.4,287.7,333.0,324.8,317.0,231.7,85,31.6,31.0,48.0,30.3,32.6,36.8,63,402.0,410.3,491.0,396.8,406.2,447.1,94,1.8,1.7,3.0,2.0,1.6,1.7,102,1.1,2.0,2.0,1.0,1.2,1.2,107,-15.6,105,130,106,114,--,96,130,113,128,-15.5,107,130,128
120,120,Kent State,19.9,24.0,14.0,24.5,18.6,10.5,2018,12,101,356.4,312.0,183.0,421.5,337.9,263.9,114,38.0,33.3,48.0,25.5,41.6,35.5,122,494.3,385.7,478.0,388.0,524.7,407.4,48,1.3,0.3,0.0,1.5,1.3,2.2,66,1.4,1.0,1.0,2.5,1.1,1.5,111,-16.9,74,124,115,116,--,94,128,114,108,-9.8,62,128,112
121,122,S Alabama,19.6,13.7,10.0,23.5,16.4,17.5,2018,12,122,317.4,284.0,218.0,323.3,312.8,327.2,125,42.4,38.0,38.0,34.3,49.0,28.9,118,485.9,490.0,551.0,443.3,520.0,440.6,108,2.0,1.0,0.0,2.5,1.6,1.6,56,1.6,1.0,1.0,2.3,1.0,1.6,128,-26.1,100,128,124,118,--,84,119,119,123,-11.9,48,125,109
122,123,Akron,18.6,16.7,7.0,20.0,17.8,19.8,2018,12,127,279.0,255.0,101.0,307.7,261.8,305.0,64,27.6,24.3,27.0,29.0,26.8,29.9,66,407.6,392.3,393.0,402.0,411.0,464.5,122,2.3,3.3,4.0,3.7,1.4,1.3,73,1.4,1.0,1.0,1.3,1.4,1.9,104,-14.7,50,118,111,85,--,31,110,78,93,-7.0,56,129,96
123,124,Wyoming,18.3,24.7,24.0,18.3,18.4,23.2,2018,12,120,320.3,406.3,475.0,326.8,315.2,277.1,45,24.4,18.0,9.0,27.0,22.4,19.0,28,346.9,263.7,244.0,334.5,356.8,346.9,11,0.9,1.3,2.0,1.5,0.4,1.2,107,1.0,1.3,0.0,0.8,1.2,3.1,88,-6.4,2,115,88,88,--,1,94,89,90,-6.5,63,118,91
124,125,Charlotte,18.2,12.0,13.0,24.3,13.4,12.6,2018,12,126,295.9,217.7,185.0,312.0,283.0,291.1,58,27.0,20.3,30.0,25.3,28.4,32.5,11,308.4,314.3,325.0,363.5,264.4,457.5,35,1.2,0.7,0.0,1.3,1.2,1.5,56,1.6,1.3,1.0,2.5,0.8,0.9,92,-7.5,92,121,92,103,--,66,123,102,115,-10.7,101,127,121
125,126,Rice,17.8,18.7,13.0,14.0,20.3,16.3,2018,12,123,317.3,336.0,326.0,307.5,323.8,331.8,117,38.5,34.3,28.0,35.3,40.7,35.8,100,446.9,443.7,424.0,410.3,471.3,425.8,123,2.3,2.3,3.0,2.3,2.3,2.4,83,1.3,2.3,3.0,1.3,1.3,0.5,129,-28.2,115,130,130,115,--,91,127,117,129,-15.8,88,129,129
126,127,W Kentucky,17.2,14.0,15.0,22.7,14.5,25.0,2018,12,97,362.6,347.3,351.0,366.7,360.5,398.5,81,30.2,33.7,34.0,31.7,29.5,27.7,94,441.4,476.0,576.0,425.7,449.3,379.8,61,1.4,1.3,1.0,1.3,1.5,1.8,85,1.2,0.7,2.0,2.0,0.8,1.3,127,-26.0,91,128,127,107,--,78,128,106,120,-11.1,9,125,123
127,128,Central Mich,15.0,10.0,13.0,15.4,14.6,28.3,2018,12,129,270.3,201.3,166.0,288.6,252.0,381.7,61,27.2,19.3,24.0,29.6,24.8,27.6,32,352.6,324.0,320.0,363.6,341.6,369.0,130,2.4,2.3,2.0,3.0,1.8,2.3,54,1.6,2.7,1.0,0.6,2.6,2.1,125,-23.2,94,127,113,84,--,66,112,85,107,-9.5,32,116,95
128,129,TX-San Ant,14.9,9.0,7.0,17.0,12.8,20.8,2018,12,130,242.9,213.0,245.0,267.2,218.6,375.9,91,32.7,41.3,45.0,31.0,34.4,17.0,75,420.8,536.7,455.0,375.6,466.0,303.4,71,1.5,2.0,4.0,1.8,1.2,1.4,24,1.8,1.3,0.0,1.6,2.0,1.9,130,-30.7,92,130,126,117,--,92,124,116,126,-13.7,22,128,126
129,130,Rutgers,14.5,13.0,7.0,17.3,10.3,13.7,2018,12,128,274.4,257.7,252.0,304.0,230.0,244.7,100,34.3,30.3,42.0,28.5,43.0,30.9,73,418.6,401.3,453.0,369.2,492.8,422.4,123,2.3,0.7,2.0,1.7,3.3,1.7,106,1.1,1.0,0.0,1.3,0.8,1.0,102,-13.5,55,129,102,111,--,57,122,111,76,-3.6,61,102,82
0,1,Oklahoma,49.5,51.3,55.0,51.4,46.3,45.1,2018,13,1,576.3,651.0,568.0,581.3,567.5,579.6,83,30.7,44.3,40.0,27.1,37.0,27.1,83,425.8,545.7,524.0,426.9,424.0,394.9,14,0.9,1.3,2.0,0.6,1.5,0.9,128,0.7,0.3,0.0,0.9,0.5,1.3,10,20.1,1,61,5,14,9.2,8,45,14,26,5.6,7,70,20
1,2,Alabama,48.6,37.0,24.0,44.2,53.0,35.6,2018,13,3,539.5,475.3,305.0,520.0,559.0,437.5,2,12.7,7.0,0.0,10.8,14.6,12.8,4,283.9,207.7,169.0,290.6,277.2,269.2,10,0.9,1.3,2.0,0.8,1.0,0.6,17,1.9,1.0,1.0,1.8,2.0,1.6,2,35.0,1,55,2,7,23.1,1,19,6,6,8.9,1,37,4
2,3,Utah State,46.9,49.0,29.0,56.8,37.0,28.4,2018,13,11,488.0,572.3,310.0,608.6,367.4,380.8,37,23.1,21.7,24.0,23.2,23.0,28.1,55,388.6,432.0,506.0,369.2,408.0,407.7,44,1.3,0.7,1.0,1.6,1.0,1.8,1,2.6,2.3,2.0,3.0,2.2,2.3,22,12.5,10,107,14,38,--,1,75,28,81,-4.7,11,83,72
3,4,Houston,45.6,42.7,48.0,48.0,43.2,28.3,2018,13,5,527.4,460.0,488.0,545.4,509.4,428.2,104,34.7,40.3,17.0,31.2,38.2,23.8,121,491.9,471.7,359.0,465.0,518.8,422.2,69,1.5,2.0,1.0,1.8,1.2,1.9,17,1.9,1.7,4.0,2.4,1.4,1.8,53,3.3,30,105,65,68,--,42,130,70,84,-5.2,40,88,84
4,5,Clemson,44.4,46.3,35.0,43.6,45.2,31.2,2018,13,7,519.4,514.7,459.0,531.0,507.8,412.7,1,12.6,9.7,6.0,11.8,13.4,14.4,2,263.5,229.0,262.0,264.4,262.6,281.4,69,1.5,1.3,0.0,1.8,1.2,1.2,74,1.4,1.0,0.0,1.6,1.2,1.4,1,39.8,1,39,1,20,--,1,48,20,11,7.4,2,69,13
5,6,Central FL,44.2,41.7,38.0,45.7,41.3,46.2,2018,13,6,525.1,510.7,402.0,531.0,513.3,534.4,33,22.7,25.7,13.0,24.5,19.0,24.7,92,437.2,474.7,379.0,410.5,490.7,434.3,2,0.6,1.0,1.0,0.7,0.3,1.3,5,2.3,2.0,3.0,1.8,3.3,2.5,21,13.0,1,45,28,32,--,1,56,33,72,-2.7,23,126,80
6,7,Ohio State,41.6,38.0,52.0,48.8,33.0,41.1,2018,13,2,542.0,505.3,688.0,577.7,499.2,506.2,46,24.6,29.3,51.0,18.5,32.0,19.0,62,399.4,420.0,536.0,340.2,470.4,300.9,39,1.3,2.3,3.0,1.3,1.2,1.4,44,1.6,1.7,1.0,1.7,1.6,1.7,29,8.6,2,41,26,10,17.4,4,44,8,25,5.7,1,66,22
7,8,Memphis,40.8,44.7,28.0,48.6,33.0,45.7,2018,13,8,500.1,524.0,434.0,573.0,427.2,537.8,84,30.9,26.7,18.0,24.6,37.2,32.6,79,419.9,391.3,366.0,363.8,476.0,472.3,29,1.2,1.0,2.0,0.8,1.6,1.3,74,1.4,1.7,3.0,1.8,1.0,2.5,50,4.5,20,84,52,81,--,34,111,92,83,-5.0,38,118,87
8,9,Ohio,40.7,46.3,52.0,52.8,32.7,37.4,2018,13,14,475.6,476.7,646.0,615.3,382.5,435.9,54,26.0,20.3,17.0,21.8,28.8,26.3,47,376.1,302.0,277.0,321.0,412.8,393.7,82,1.6,0.7,1.0,1.0,2.0,1.7,2,2.4,3.7,5.0,2.8,2.2,1.3,12,20.0,8,125,21,125,-10.2,27,128,126,85,-5.2,63,128,89
9,10,W Virginia,39.7,43.3,41.0,44.5,35.8,32.5,2018,13,10,488.3,555.3,553.0,519.0,463.8,453.0,44,24.0,32.0,45.0,13.0,32.8,32.8,56,388.8,448.7,604.0,278.3,477.2,457.6,65,1.4,1.0,1.0,2.5,0.6,1.9,11,2.1,2.3,4.0,2.5,1.8,1.3,8,20.5,5,34,6,6,25.7,3,37,4,20,6.1,14,94,25
10,11,Georgia,39.1,42.3,66.0,44.2,34.0,34.9,2018,13,12,482.1,555.7,701.0,541.6,422.6,433.6,15,18.5,18.0,27.0,13.8,23.2,16.6,19,327.1,324.7,390.0,296.4,357.8,298.2,15,1.0,1.3,1.0,0.4,1.6,1.1,74,1.4,1.0,1.0,0.8,2.0,1.4,7,21.1,4,30,4,1,30.8,1,41,2,3,9.3,1,72,3
11,12,Wash State,38.6,39.7,69.0,36.2,41.0,30.3,2018,13,15,475.3,498.3,605.0,484.0,466.6,427.9,30,22.5,16.0,28.0,17.0,28.0,27.9,20,328.5,339.7,431.0,297.6,359.4,338.7,22,1.1,0.7,0.0,1.6,0.6,2.5,85,1.3,3.0,4.0,1.4,1.2,2.3,11,20.0,11,64,19,29,--,10,70,31,54,1.0,49,119,54
12,13,Syracuse,38.5,32.7,3.0,45.2,31.8,25.4,2018,13,21,463.0,397.0,234.0,544.0,382.0,444.5,79,30.2,27.7,36.0,25.8,34.6,34.5,101,447.8,436.7,463.0,417.8,477.8,469.2,54,1.4,2.0,3.0,1.2,1.6,2.0,6,2.3,2.7,1.0,2.2,2.4,1.0,48,5.0,11,63,33,127,-14.1,5,127,30,51,1.5,30,96,58
13,14,Oklahoma St,37.9,41.0,45.0,40.2,34.5,45.0,2018,13,9,497.8,585.7,604.0,491.0,508.0,571.3,100,34.1,41.3,41.0,33.2,35.5,29.4,106,456.2,552.3,553.0,444.8,473.3,409.3,82,1.6,2.0,4.0,1.8,1.3,1.6,120,0.9,0.7,1.0,1.2,0.5,1.8,35,7.6,7,68,56,48,--,9,67,50,29,5.3,21,118,34
14,15,Toledo,37.6,38.7,56.0,40.2,35.0,35.5,2018,13,33,430.6,493.0,517.0,418.4,442.8,479.9,102,34.6,28.3,34.0,34.6,34.6,27.2,116,475.8,453.7,497.0,487.2,464.4,401.2,44,1.3,1.7,0.0,2.2,0.4,1.3,47,1.6,2.7,1.0,2.2,1.0,1.5,66,0.4,8,104,70,67,--,25,118,71,82,-4.9,39,127,77
15,16,Boise State,37.4,30.0,45.0,35.2,39.2,32.5,2018,13,19,465.0,408.0,449.0,458.8,470.2,406.4,27,22.2,15.7,14.0,17.4,26.2,22.9,34,355.8,346.7,262.0,345.4,364.5,332.6,21,1.1,1.0,0.0,1.2,1.0,0.9,23,1.8,2.0,3.0,1.8,1.8,1.9,23,11.8,3,68,35,31,--,8,57,36,60,-0.3,7,67,57
16,17,Michigan,36.6,38.3,31.0,43.3,25.0,25.2,2018,13,35,429.6,454.3,507.0,456.4,382.8,348.9,4,13.5,11.3,20.0,13.4,13.8,18.8,1,234.8,274.3,385.0,247.6,212.5,271.0,5,0.7,0.3,1.0,0.6,1.0,1.6,64,1.5,2.3,2.0,1.7,1.0,1.3,3,28.6,3,26,3,23,--,11,112,22,9,8.4,3,18,9
17,18,GA Tech,36.5,31.7,30.0,31.0,42.0,27.2,2018,13,39,427.0,391.3,305.0,339.6,514.4,398.6,79,30.2,25.3,27.0,28.4,32.0,28.2,52,382.0,358.7,403.0,375.8,388.2,370.8,44,1.3,1.3,0.0,1.0,1.6,1.5,12,2.1,2.3,1.0,2.4,1.8,0.7,30,8.5,12,79,20,43,--,36,121,44,49,2.1,33,96,44
18,19,North Texas,35.5,37.7,41.0,37.0,34.0,33.7,2018,13,24,455.1,467.7,511.0,484.2,426.0,439.6,30,22.5,29.7,38.0,22.8,22.2,36.6,35,361.8,382.3,489.0,354.0,369.6,444.2,22,1.1,2.0,2.0,1.4,0.8,2.0,33,1.7,1.3,2.0,1.2,2.2,1.1,83,-3.6,12,106,91,58,--,17,128,56,114,-10.2,78,122,111
19,20,Missouri,35.4,40.3,50.0,36.2,34.6,34.7,2018,13,18,466.0,487.0,484.0,479.0,453.0,477.2,65,27.9,20.7,17.0,26.4,29.4,30.9,71,408.4,347.7,255.0,390.2,426.6,408.0,44,1.3,1.0,1.0,1.2,1.4,1.9,102,1.1,1.0,3.0,1.0,1.2,1.3,4,22.8,4,54,10,22,--,21,57,25,5,9.2,3,108,7
20,21,Temple,35.3,42.0,27.0,32.0,38.6,25.8,2018,13,37,428.2,516.7,338.0,356.0,500.4,391.1,60,27.0,39.3,17.0,18.6,35.4,26.8,41,366.2,474.3,266.0,320.6,411.8,380.1,106,2.0,1.7,2.0,2.2,1.8,1.8,6,2.3,3.0,5.0,2.8,1.8,1.4,34,7.6,23,124,23,35,--,15,124,39,59,-0.1,53,105,53
21,22,App State,35.2,35.3,45.0,41.3,32.2,31.8,2018,13,38,427.7,465.7,524.0,471.0,406.0,424.9,7,16.9,10.3,17.0,13.7,18.5,21.3,8,296.6,241.7,329.0,321.7,284.0,361.8,65,1.4,0.7,0.0,1.0,1.7,1.0,70,1.4,2.0,2.0,1.3,1.5,2.2,65,0.4,6,103,55,41,--,4,71,42,80,-4.4,6,84,73
22,23,Texas Tech,34.7,28.7,6.0,45.0,24.4,32.5,2018,13,13,478.2,416.3,181.0,557.6,398.8,462.0,98,33.8,37.7,21.0,39.8,27.8,34.1,114,472.7,506.3,367.0,519.0,426.4,455.7,101,1.9,2.0,3.0,2.0,1.8,1.5,93,1.2,1.0,1.0,0.8,1.6,2.2,41,6.7,8,98,27,128,-17.3,50,129,128,15,6.8,11,50,16
23,24,Notre Dame,34.6,36.3,36.0,28.2,42.4,34.2,2018,13,25,454.9,474.0,463.0,414.8,503.0,448.4,8,17.3,12.3,3.0,15.7,19.2,21.5,15,321.4,268.3,234.0,311.5,333.2,369.2,39,1.3,1.3,1.0,1.3,1.2,1.3,44,1.6,1.7,3.0,1.7,1.6,1.5,5,21.6,5,45,9,5,27.6,3,58,11,30,5.3,9,34,33
24,25,NC State,34.6,40.7,52.0,34.8,34.3,30.8,2018,13,17,467.2,452.0,518.0,469.4,464.5,449.0,49,25.3,21.7,10.0,21.2,30.5,26.0,69,407.2,430.3,411.0,379.6,441.8,388.8,36,1.2,0.3,0.0,1.2,1.3,1.1,70,1.4,1.7,2.0,1.4,1.5,1.5,37,7.4,15,105,58,33,--,30,122,48,55,0.8,32,130,52
25,26,Penn State,34.3,16.3,20.0,33.8,34.8,41.1,2018,13,54,411.5,283.7,322.0,436.8,381.2,460.3,25,21.5,19.7,7.0,21.7,21.4,16.5,37,363.6,302.0,234.0,349.7,380.4,330.8,89,1.6,2.3,2.0,1.2,2.2,1.0,23,1.8,2.3,3.0,1.5,2.2,1.9,28,8.7,2,49,36,25,--,10,53,21,10,8.1,2,40,8
26,27,Florida Intl,33.5,33.7,42.0,33.0,34.0,26.3,2018,13,63,400.9,425.0,490.0,404.0,397.8,386.3,51,25.9,30.3,35.0,29.8,22.0,30.0,66,402.8,458.3,534.0,410.6,395.0,427.8,15,1.0,1.0,0.0,1.6,0.4,1.7,33,1.7,2.0,2.0,1.6,1.8,1.5,93,-6.5,48,128,90,54,--,29,113,53,119,-10.7,52,121,121
27,28,Buffalo,33.1,38.7,17.0,34.2,32.0,28.1,2018,13,49,419.8,420.7,277.0,432.8,406.8,427.0,58,26.7,36.0,52.0,26.4,27.0,26.2,39,365.3,427.3,646.0,346.6,384.0,414.7,69,1.5,2.0,5.0,0.6,2.4,1.2,47,1.6,0.7,1.0,0.8,2.4,1.3,64,0.5,40,95,45,52,--,34,121,37,92,-6.2,83,123,91
28,29,Oregon,32.9,32.7,31.0,37.8,25.5,32.6,2018,13,34,429.8,452.7,461.0,467.2,373.8,419.1,77,29.5,27.3,29.0,26.8,33.5,29.7,77,415.7,442.0,324.0,393.2,449.5,369.5,90,1.7,1.7,4.0,2.0,1.3,1.9,27,1.8,1.3,1.0,1.7,2.0,1.9,61,1.2,21,61,61,60,--,22,74,61,50,2.0,21,129,51
29,30,Mississippi,32.8,32.3,29.0,35.0,30.6,31.7,2018,13,4,529.1,544.7,578.0,557.6,500.6,455.2,106,35.8,40.7,36.0,35.8,35.8,35.6,115,474.1,466.3,387.0,465.0,483.2,470.9,22,1.1,1.3,2.0,1.0,1.2,1.5,93,1.2,1.0,1.0,1.2,1.2,1.1,68,0.2,15,85,40,2,29.6,1,59,1,40,3.6,20,53,35
30,31,Fresno St,32.5,29.3,23.0,37.3,29.3,24.2,2018,13,50,418.2,415.3,390.0,474.3,380.8,377.1,5,13.6,13.7,14.0,16.0,12.0,19.3,13,318.6,344.0,282.0,313.0,322.3,335.6,4,0.7,0.3,0.0,0.3,1.0,1.0,58,1.5,0.7,0.0,1.0,1.8,1.5,16,15.4,5,65,13,26,--,14,67,27,66,-1.6,31,94,63
31,32,LA Lafayette,32.4,33.3,48.0,45.0,19.8,26.1,2018,13,30,437.3,401.0,407.0,524.0,350.6,401.7,108,36.3,28.7,38.0,34.2,38.4,39.3,111,467.0,425.7,477.0,446.2,487.8,490.9,29,1.2,1.3,1.0,0.8,1.6,1.5,102,1.1,1.7,3.0,1.6,0.6,1.2,92,-6.5,73,126,83,91,--,69,126,91,118,-10.7,97,130,104
32,33,Texas,32.4,35.3,24.0,30.7,34.4,29.5,2018,13,41,424.8,464.7,405.0,425.5,424.0,398.8,52,25.9,28.7,10.0,20.0,33.0,21.2,64,401.0,461.0,210.0,359.7,450.6,366.6,5,0.7,0.7,1.0,0.8,0.6,1.4,64,1.5,1.7,2.0,1.7,1.2,2.0,20,13.1,13,75,18,13,11.8,9,126,13,14,7.0,12,47,19
33,34,Purdue,32.3,30.7,44.0,34.9,27.8,25.2,2018,13,22,460.7,376.3,462.0,481.3,424.8,403.1,63,27.8,41.3,47.0,29.6,24.8,20.5,95,441.5,466.3,591.0,454.9,418.3,375.8,68,1.5,1.3,1.0,1.6,1.3,1.3,100,1.2,1.0,1.0,1.3,1.0,1.6,32,7.9,4,86,22,49,--,10,127,49,19,6.3,16,56,23
34,35,Hawaii,31.3,24.0,35.0,32.2,30.2,21.1,2018,13,46,420.2,391.7,411.0,413.8,427.8,398.1,112,37.2,44.7,28.0,34.5,40.4,35.4,110,466.8,490.3,308.0,415.2,528.8,456.6,39,1.3,2.0,2.0,1.2,1.4,1.1,128,0.7,0.3,0.0,1.0,0.4,1.1,119,-20.7,54,127,116,98,--,72,130,98,123,-11.4,70,129,119
35,36,Army,31.1,28.3,17.0,28.5,33.2,27.9,2018,13,68,392.7,349.3,286.0,402.0,385.2,379.8,18,19.9,22.0,14.0,19.8,20.0,23.3,16,322.7,321.0,322.0,376.8,279.4,353.3,2,0.6,0.0,0.0,0.0,1.0,0.8,91,1.2,0.7,1.0,1.0,1.4,1.2,81,-3.4,12,121,49,3,29.5,2,127,3,78,-3.9,17,83,68
36,37,S Carolina,31.0,35.3,31.0,30.6,31.5,23.7,2018,13,55,411.4,423.3,386.0,389.8,438.5,333.7,70,28.7,34.3,35.0,28.2,29.3,21.6,80,421.8,498.3,528.0,403.0,445.3,378.8,80,1.6,0.7,1.0,1.2,2.0,1.4,112,1.0,0.7,1.0,0.8,1.3,2.1,39,7.0,17,51,34,34,--,15,122,35,18,6.5,4,92,10
37,38,Iowa,30.9,36.3,63.0,19.2,42.6,28.2,2018,13,87,371.2,375.3,400.0,334.0,408.4,329.1,6,16.7,17.3,0.0,10.4,23.0,19.9,5,286.2,323.7,231.0,247.0,325.4,357.5,54,1.4,1.3,1.0,1.4,1.4,1.5,12,2.1,2.7,4.0,1.4,2.8,2.0,9,20.3,9,45,15,21,--,12,66,24,27,5.4,20,62,24
38,39,Maryland,30.8,28.7,51.0,34.5,26.4,20.5,2018,13,80,381.7,392.7,536.0,391.7,369.8,304.2,63,27.8,36.7,52.0,27.3,28.4,38.9,46,374.5,472.7,688.0,401.3,342.4,429.5,39,1.3,2.3,1.0,1.0,1.6,1.3,14,2.0,2.0,3.0,2.5,1.4,1.3,58,2.3,28,66,64,11,17.2,7,76,9,38,3.8,25,74,45
39,40,S Florida,30.6,18.3,17.0,30.5,30.7,38.9,2018,13,26,449.0,334.3,266.0,439.3,455.5,528.8,92,32.6,34.3,27.0,30.5,34.0,24.1,103,451.2,398.7,338.0,473.8,436.2,371.6,106,2.0,2.7,5.0,2.0,2.0,1.2,27,1.8,1.7,2.0,1.5,2.0,2.0,108,-14.7,59,110,103,123,-8.1,61,125,124,94,-7.2,57,123,98
40,41,Wisconsin,30.5,29.3,47.0,36.8,23.0,33.8,2018,13,28,444.1,444.3,591.0,500.7,376.2,415.3,36,23.1,27.7,44.0,17.0,30.4,13.9,36,361.8,379.3,462.0,329.7,400.4,262.1,95,1.7,2.3,1.0,1.5,2.0,1.7,23,1.8,1.0,1.0,1.8,1.8,2.1,46,5.9,5,72,57,39,--,1,54,45,24,5.9,4,98,29
41,42,W Michigan,30.2,26.3,41.0,26.8,32.5,32.5,2018,13,27,448.0,416.7,548.0,427.5,461.7,377.1,115,37.9,50.7,42.0,47.3,31.7,30.4,76,415.5,429.3,353.0,469.8,379.3,403.6,90,1.7,2.7,1.0,2.8,1.0,1.5,74,1.4,0.7,2.0,0.5,2.0,2.3,110,-17.0,57,123,108,80,--,75,128,76,93,-7.2,11,95,92
42,43,Liberty,30.1,27.7,0.0,27.0,31.7,48.0,2018,13,51,417.2,325.3,134.0,425.3,413.2,585.0,123,40.3,53.3,53.0,24.3,48.3,45.0,123,498.6,565.7,531.0,375.0,560.3,532.0,121,2.2,3.7,4.0,1.0,2.8,0.0,70,1.4,1.3,0.0,1.7,1.3,2.0,111,-17.1,18,120,106,107,--,32,109,101,104,-9.6,68,126,110
43,44,GA Southern,30.1,29.0,41.0,33.0,27.2,21.6,2018,13,112,340.3,316.3,442.0,384.8,295.8,333.5,42,23.9,32.0,17.0,19.2,28.6,33.1,58,392.7,405.3,189.0,377.0,408.4,422.8,1,0.5,0.7,1.0,0.2,0.8,1.6,2,2.4,1.3,1.0,2.6,2.2,1.8,77,-2.7,52,114,93,84,--,60,115,99,99,-8.8,83,122,103
44,44,Boston Col,30.1,19.7,21.0,34.4,25.8,25.7,2018,13,71,388.7,310.3,422.0,399.6,377.8,386.7,48,25.2,23.3,22.0,23.4,27.0,22.8,63,400.0,431.3,478.0,342.6,457.4,382.8,54,1.4,1.0,2.0,1.0,1.8,1.5,6,2.3,2.0,2.0,2.2,2.4,1.9,27,9.2,9,50,29,51,--,22,64,52,41,3.6,29,106,37
45,46,U Mass,30.1,35.0,27.0,36.4,24.8,29.4,2018,13,40,425.4,484.0,390.0,466.4,391.2,431.0,127,45.5,53.3,66.0,41.4,48.8,31.9,126,506.9,527.0,701.0,463.2,543.3,409.1,110,2.1,1.3,1.0,2.2,2.0,1.5,64,1.5,2.0,1.0,2.0,1.0,1.6,116,-19.2,1,125,121,109,--,2,116,110,120,-10.9,65,130,122
46,47,Arkansas St,30.0,37.7,31.0,31.2,28.8,36.9,2018,13,29,440.0,455.7,404.0,435.0,445.0,495.1,72,28.9,15.7,17.0,24.2,33.6,27.8,53,385.7,272.7,276.0,334.0,437.4,386.4,10,0.9,0.3,0.0,0.8,1.0,2.3,33,1.7,1.7,3.0,1.8,1.6,1.7,69,-0.7,54,98,84,73,--,60,108,73,97,-8.5,43,118,96
47,47,Fla Atlantic,30.0,40.3,38.0,33.0,28.0,40.2,2018,13,16,469.5,553.7,489.0,513.5,440.2,488.9,92,32.6,23.3,41.0,24.0,38.3,24.5,89,432.9,397.3,511.0,390.5,461.2,410.5,97,1.8,1.3,2.0,1.3,2.2,0.8,102,1.1,2.0,2.0,1.0,1.2,1.8,75,-1.8,41,109,82,75,--,44,116,82,75,-3.2,1,87,81
